New York,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,172.764,32.633,,CA-2017-136350
Pennsylvania,OFF-AR-10003469,Nontoxic Chalk,4.224,1.478,,CA-2014-122931
Pennsylvania,FUR-TA-10004175,Hon 30" x 60" Table with Locking Drawer,409.272,-81.854,,CA-2014-122931
Pennsylvania,OFF-LA-10002945,Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White,55.44,18.018,,CA-2014-122931
Pennsylvania,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,20.928,6.802,,CA-2014-122931
Pennsylvania,OFF-ST-10004459,Tennsco Single-Tier Lockers,1801.632,-337.806,,CA-2014-122931
Pennsylvania,FUR-TA-10004147,Hon 4060 Series Tables,67.176,-20.153,,CA-2014-122931
Illinois,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,646.2,-8.077,,CA-2014-163034
California,TEC-PH-10004774,Gear Head AU3700S Headset,72.744,-15.458,Yes,CA-2015-124058
California,FUR-CH-10000595,Safco Contoured Stacking Chairs,572.16,35.76,Yes,CA-2015-124058
Illinois,TEC-AC-10002473,Maxell 4.7GB DVD-R,68.112,17.879,,CA-2016-129196
Washington,OFF-BI-10001628,Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity,25.032,7.822,,US-2015-138716
Pennsylvania,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,39.992,7.498,,US-2016-122182
North Carolina,OFF-AR-10002766,Prang Drawing Pencil Set,20.016,1.751,,US-2014-130358
North Carolina,OFF-SU-10002522,Acme Kleen Earth Office Shears,3.104,0.349,,US-2014-130358
North Carolina,OFF-FA-10003021,Staples,7.52,1.41,,CA-2014-102673
North Carolina,OFF-AR-10000634,Newell 320,10.272,0.899,,CA-2014-102673
North Carolina,OFF-LA-10001771,Avery 513,47.808,15.538,,CA-2014-102673
North Carolina,TEC-PH-10004434,Cisco IP?Phone?7961G VoIP?phone?- Dark gray,978.84,110.119,,CA-2014-102673
Texas,OFF-BI-10000050,Angle-D Binders with Locking Rings, Label Holders,13.14,-21.681,,CA-2016-145303
Texas,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,10.024,-16.54,,CA-2016-145303
Texas,FUR-BO-10003159,Sauder Camden County Collection Libraries, Planked Cherry Finish,156.373,-52.891,,CA-2016-145303
Indiana,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,999.98,449.991,,CA-2015-156104
Oklahoma,TEC-PH-10004120,AT&T 1080 Phone,821.94,213.704,,US-2015-164308
Florida,FUR-FU-10003553,Howard Miller 13-1/2" Diameter Rosebrook Wall Clock,220.064,55.016,,CA-2017-108112
Florida,FUR-FU-10001488,Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped,339.136,0.0,,CA-2017-108112
Nebraska,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,7.04,3.309,,CA-2015-100685
Nebraska,OFF-FA-10003472,Bagged Rubber Bands,5.04,0.202,,CA-2015-100685
Nebraska,OFF-PA-10001289,White Computer Printout Paper by Universal,116.28,56.977,,CA-2015-100685
North Carolina,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,4.798,,CA-2015-165414
Oregon,OFF-PA-10000380,REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2", 100 Messages,60.048,22.518,,CA-2016-140417
Oregon,OFF-BI-10004828,GBC Poly Designer Binding Covers,5.022,-3.515,,CA-2016-140417
Illinois,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,182.994,-320.24,,US-2017-151316
Illinois,OFF-PA-10000327,Xerox 1971,10.272,3.21,,US-2017-151316
Arizona,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,-6.024,,CA-2017-163692
California,TEC-PH-10002275,Mitel 5320 IP Phone VoIP phone,302.384,30.238,,CA-2016-111913
California,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,7.071,,CA-2016-111913
California,OFF-BI-10000343,Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue,11.784,3.977,,CA-2016-111913
Arkansas,FUR-BO-10000711,Hon Metal Bookcases, Gray,638.82,172.481,,US-2014-156559
New York,OFF-LA-10001297,Avery 473,20.7,9.936,,CA-2016-161473
New York,OFF-SU-10001574,Acme Value Line Scissors,10.95,3.285,,CA-2016-161473
New York,OFF-BI-10003305,Avery Hanging File Binders,14.352,4.664,,CA-2016-161473
Ohio,OFF-ST-10002574,SAFCO Commercial Wire Shelving, Black,221.024,-55.256,,CA-2017-166576
Kentucky,TEC-MA-10000864,Cisco 9971 IP Video Phone Charcoal,3080.0,1416.8,,CA-2015-102491
Kentucky,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,18.391,,CA-2015-102491
Kentucky,TEC-PH-10001619,LG G3,587.97,170.511,,CA-2015-102491
Minnesota,OFF-PA-10004888,Xerox 217,32.4,15.552,,CA-2014-116904
Minnesota,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,404.9,16.196,,CA-2014-116904
Minnesota,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,9449.95,4630.476,,CA-2014-116904
Minnesota,OFF-BI-10000301,GBC Instant Report Kit,12.94,6.47,,CA-2014-116904
Texas,OFF-AP-10004655,Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter,2.264,-5.207,,US-2017-102288
Texas,OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444,-1.11,,US-2017-102288
Texas,OFF-PA-10000740,Xerox 1982,146.176,47.507,,US-2017-102288
Nebraska,FUR-FU-10001940,Staple-based wall hangings,15.92,7.005,,CA-2017-137456
California,TEC-PH-10000439,GE DSL Phone Line Filter,159.96,17.995,Yes,US-2017-155999
California,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,13.76,4.644,Yes,US-2017-155999
Texas,OFF-BI-10003676,GBC Standard Recycled Report Covers, Clear Plastic Sheets,4.312,-6.899,,US-2016-148334
New York,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,13.96,0.279,,CA-2015-105599
New York,FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,27.414,-14.164,,CA-2015-105599
Michigan,TEC-PH-10002923,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,73.98,19.975,,CA-2015-153717
Michigan,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,160.98,20.927,,CA-2015-153717
Michigan,OFF-PA-10002160,Xerox 1978,17.34,8.497,,CA-2015-153717
Michigan,OFF-AR-10002375,Newell 351,3.28,0.951,,CA-2015-153717
Texas,OFF-LA-10000443,Avery 501,8.856,2.989,,CA-2015-116687
Texas,TEC-PH-10001750,Samsung Rugby III,158.376,13.858,,CA-2015-116687
Washington,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,1219.96,381.237,,CA-2016-163573
California,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,3.168,0.99,,CA-2015-153416
California,OFF-PA-10002005,Xerox 225,19.44,9.331,,CA-2015-153416
California,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,54.583,,CA-2015-153416
California,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,29.702,,CA-2015-153416
Pennsylvania,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,19.04,-1.428,,CA-2017-117394
Washington,OFF-PA-10002870,Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ?? x 11?,37.44,16.848,,CA-2017-133823
Washington,OFF-LA-10004545,Avery 50,37.59,17.667,,CA-2017-133823
Washington,OFF-BI-10000962,Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14" 7/8",26.032,9.437,,CA-2017-133823
New York,OFF-AP-10004249,Staple holder,35.91,9.696,,CA-2014-127523
Florida,FUR-FU-10001602,Eldon Delta Triangular Chair Mat, 52" x 58", Clear,91.032,-2.276,,CA-2017-123239
Virginia,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,18.038,,CA-2017-156769
North Carolina,OFF-ST-10003722,Project Tote Personal File,67.344,7.576,,CA-2014-127299
North Carolina,TEC-MA-10001127,HP Designjet T520 Inkjet Large Format Printer - 24" Color,2624.985,-944.995,,CA-2014-127299
Washington,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,21.251,,CA-2015-121272
Illinois,OFF-BI-10001107,GBC White Gloss Covers, Plain Front,14.48,-23.892,,CA-2014-115336
Florida,OFF-PA-10000349,Easy-staple paper,11.952,4.034,,CA-2015-111703
Florida,OFF-PA-10003349,Xerox 1957,15.552,5.638,,CA-2015-111703
Virginia,OFF-FA-10002280,Advantus Plastic Paper Clips,45.0,21.6,,CA-2014-128839
Virginia,TEC-MA-10000029,Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner,209.97,90.287,,CA-2014-128839
California,OFF-BI-10002854,Performers Binder/Pad Holder, Black,112.12,42.045,,CA-2017-105914
California,OFF-ST-10003716,Tennsco Double-Tier Lockers,1575.14,204.768,,CA-2017-105914
Virginia,OFF-FA-10000624,OIC Binder Clips,25.06,12.53,,CA-2017-110926
Texas,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,-10.386,,CA-2016-117226
Pennsylvania,OFF-ST-10001228,Personal File Boxes with Fold-Down Carry Handle,37.392,2.337,,CA-2017-127313
Pennsylvania,FUR-FU-10003798,Ultra Door Kickplate, 8"H x 34"W,79.12,13.846,,CA-2017-127313
Kansas,OFF-LA-10003148,Avery 51,18.9,8.694,,CA-2016-136287
Michigan,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,26.413,,US-2014-107699
California,OFF-AR-10003759,Crayola Anti Dust Chalk, 12/Pack,12.74,5.733,Yes,CA-2017-112725
California,OFF-AR-10001227,Newell 338,8.82,2.381,Yes,CA-2017-112725
California,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,120.784,-13.588,Yes,CA-2017-112725
New York,FUR-FU-10004017,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49",322.59,64.518,,CA-2015-136196
Texas,OFF-BI-10000962,Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14" 7/8",9.762,-15.131,,CA-2017-106068
Texas,OFF-ST-10004507,Advantus Rolling Storage Box,13.72,1.2,,CA-2017-106068
Texas,TEC-AC-10002942,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,-2.07,,CA-2017-106068
Texas,OFF-ST-10002344,Carina 42"Hx23 3/4"W Media Storage Unit,259.136,-58.306,,CA-2017-106068
Pennsylvania,OFF-LA-10002475,Avery 519,29.24,9.869,,CA-2017-100160
Pennsylvania,OFF-PA-10003072,Eureka Recycled Copy Paper 8 1/2" x 11", Ream,15.552,5.443,,CA-2017-100160
Pennsylvania,OFF-EN-10001509,Poly String Tie Envelopes,4.896,1.652,,CA-2017-100160
Tennessee,OFF-BI-10004781,GBC Wire Binding Strips,38.088,-27.931,,CA-2016-139689
Tennessee,OFF-BI-10000145,Zipper Ring Binder Pockets,2.808,-1.966,,CA-2016-139689
Pennsylvania,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,0.6,,CA-2015-101091
Pennsylvania,OFF-BI-10001107,GBC White Gloss Covers, Plain Front,26.064,-19.982,,CA-2015-101091
Illinois,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,15.696,5.101,,CA-2014-126907
Georgia,OFF-AR-10003056,Newell 341,12.84,3.724,,US-2016-164588
New York,TEC-PH-10002834,Google Nexus 5,539.97,134.993,,CA-2017-115546
New York,OFF-ST-10002214,X-Rack File for Hanging Folders,22.58,5.871,,CA-2017-115546
New Hampshire,OFF-LA-10004484,Avery 476,16.52,7.599,,CA-2015-163587
New Hampshire,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,671.94,315.812,,CA-2015-163587
Colorado,TEC-AC-10003027,Imation?8GB Mini TravelDrive USB 2.0?Flash Drive,169.064,-14.793,,US-2017-106131
Colorado,OFF-ST-10003638,Mobile Personal File Cube,168.624,14.755,,US-2017-106131
New York,OFF-PA-10003848,Xerox 1997,19.44,9.331,,CA-2015-160213
California,OFF-ST-10002352,Iris Project Case,31.92,8.299,Yes,CA-2014-157924
California,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,-65.035,Yes,CA-2014-157924
Arizona,OFF-PA-10000788,Xerox 210,31.104,10.886,,CA-2015-100216
Arizona,OFF-PA-10002968,Xerox 1973,54.816,17.815,,CA-2015-100216
California,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,48.86,0.977,,CA-2017-100601
South Carolina,OFF-BI-10002215,Wilson Jones Hanging View Binder, White, 1",14.2,6.532,,CA-2016-152163
South Carolina,OFF-PA-10000788,Xerox 210,12.96,6.221,,CA-2016-152163
South Carolina,OFF-BI-10003364,Binding Machine Supplies,58.34,28.003,,CA-2016-152163
California,OFF-AR-10003582,Boston Electric Pencil Sharpener, Model 1818, Charcoal Black,56.3,15.764,,CA-2015-154340
South Carolina,TEC-PH-10003273,AT&T TR1909W,629.95,163.787,,CA-2014-128846
South Carolina,OFF-PA-10000100,Xerox 1945,122.97,60.255,,CA-2014-128846
California,OFF-PA-10001776,Wirebound Message Books, Four 2 3/4" x 5" Forms per Page, 600 Sets per Book,46.35,21.784,,CA-2016-148593
California,OFF-BI-10004182,Economy Binders,14.976,5.429,,US-2017-119039
Texas,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,4.24,-6.36,,CA-2017-128426
New York,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,115.186,,US-2017-136868
New York,OFF-PA-10002377,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 200/Messages,17.04,7.668,,US-2017-136868
New York,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,344.91,10.347,,US-2017-136868
Massachusetts,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,20.485,,CA-2016-143749
Maryland,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,9.816,,CA-2016-111493
Texas,OFF-BI-10003712,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue,6.874,-10.655,,CA-2017-112536
Texas,OFF-BI-10002571,Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2",1.996,-3.293,,CA-2017-112536
Texas,OFF-ST-10004835,Plastic Stacking Crates & Casters,8.928,0.67,,CA-2017-112536
Iowa,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,4.495,,CA-2016-157714
Delaware,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,10499.97,5039.986,,CA-2017-166709
Texas,OFF-PA-10004248,Xerox 1990,21.12,6.6,,CA-2015-129392
Idaho,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,696.42,160.177,Yes,CA-2015-150875
Idaho,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded?Headset,304.776,22.858,Yes,CA-2015-150875
California,OFF-AR-10001044,BOSTON Ranger #55 Pencil Sharpener, Black,51.98,15.074,,CA-2015-154200
California,FUR-FU-10002597,C-Line Magnetic Cubicle Keepers, Clear Polypropylene,24.7,10.374,,CA-2016-124233
New York,OFF-LA-10004093,Avery 486,21.93,10.307,,US-2015-134271
Pennsylvania,OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,93.769,,US-2016-161683
Pennsylvania,OFF-BI-10001072,GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack,18.192,-14.554,,US-2016-161683
New York,OFF-LA-10004093,Avery 486,7.31,3.436,,CA-2015-143105
New York,TEC-CO-10002095,Hewlett Packard 610 Color Digital Copier / Printer,799.984,249.995,,CA-2015-143105
New York,OFF-PA-10002713,Adams Phone Message Book, 200 Message Capacity, 8 1/16? x 11?,41.28,18.989,,CA-2015-143105
New York,OFF-PA-10002254,Xerox 1883,184.66,84.944,,CA-2015-143105
Rhode Island,OFF-AR-10001683,Lumber Crayons,49.25,18.715,,CA-2014-145387
Rhode Island,OFF-PA-10002195,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,10.16,4.775,,CA-2014-145387
Rhode Island,FUR-FU-10002364,Eldon Expressions Wood Desk Accessories, Oak,14.76,4.28,,CA-2014-145387
Rhode Island,OFF-BI-10004001,GBC Recycled VeloBinder Covers,34.08,15.677,,CA-2014-145387
Rhode Island,FUR-FU-10000023,Eldon Wave Desk Accessories,17.67,7.775,,CA-2014-145387
Rhode Island,FUR-CH-10002320,Hon Pagoda Stacking Chairs,1604.9,481.47,,CA-2014-145387
Rhode Island,FUR-TA-10003238,Chromcraft Bull-Nose Wood 48" x 96" Rectangular Conference Tables,385.686,-60.608,,CA-2014-145387
Illinois,OFF-PA-10004965,Xerox 1921,15.984,4.995,,CA-2017-109715
Kentucky,OFF-PA-10003016,Adams "While You Were Out" Message Pads,9.42,4.239,,CA-2014-166457
Kentucky,OFF-AR-10003651,Newell 350,6.56,1.902,,CA-2014-166457
Kentucky,OFF-PA-10001363,Xerox 1933,24.56,11.543,,CA-2014-166457
Indiana,OFF-BI-10003876,Green Canvas Binder for 8-1/2" x 14" Sheets,128.4,64.2,,CA-2016-164637
New York,OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,62.28,29.272,,CA-2014-103590
California,OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,4.435,,CA-2015-111234
California,FUR-BO-10003894,Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black,482.664,85.176,,CA-2017-149881
California,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,4799.984,359.999,,CA-2017-149881
Washington,OFF-PA-10004243,Xerox 1939,37.94,18.211,,CA-2017-134565
Washington,OFF-BI-10001759,Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue,18.288,6.629,,CA-2017-134565
Washington,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,130.207,,CA-2017-134565
Washington,OFF-ST-10004804,Belkin 19" Vented Equipment Shelf, Black,102.96,1.03,,CA-2017-134565
Washington,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,41.861,,CA-2017-134565
Illinois,OFF-BI-10000343,Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue,1.964,-3.241,,CA-2016-108644
Illinois,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,-42.493,,US-2014-102631
Iowa,OFF-FA-10004854,Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box,45.92,21.582,,CA-2017-120327
Washington,FUR-CH-10003396,Global Deluxe Steno Chair,61.584,-6.928,Yes,CA-2015-154970
Indiana,OFF-PA-10001994,Ink Jet Note and Greeting Cards, 8-1/2" x 5-1/2" Card Size,22.48,10.341,,CA-2016-113803
Texas,FUR-FU-10003601,Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting,332.028,-348.629,,CA-2017-100223
Texas,OFF-BI-10003429,Cardinal HOLDit! Binder Insert Strips,Extra Strips,11.394,-17.661,,CA-2017-100223
Texas,OFF-PA-10000232,Xerox 1975,15.552,5.638,,CA-2017-100223
Texas,OFF-PA-10002195,Xerox 1966,31.104,11.275,,CA-2017-100223
Texas,OFF-BI-10004492,Tuf-Vin Binders,6.316,-10.421,,CA-2017-100223
Pennsylvania,OFF-PA-10004000,While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle,11.352,4.115,,CA-2014-168823
Pennsylvania,OFF-LA-10004425,Staple-on labels,20.808,7.023,,CA-2014-168823
Illinois,OFF-BI-10000948,GBC Laser Imprintable Binding System Covers, Desert Sand,11.416,-18.836,,CA-2016-162404
Pennsylvania,OFF-AR-10001972,Newell 323,9.408,0.706,,CA-2017-104024
Washington,OFF-AR-10004587,Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606,19.83,5.949,,CA-2017-147144
Michigan,OFF-PA-10000994,Xerox 1915,209.7,100.656,,CA-2017-158673
California,OFF-AP-10001366,Staple holder,43.92,11.858,,CA-2014-133704
California,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,20.232,6.575,,CA-2014-133704
Virginia,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,149.97,5.999,,CA-2016-159142
Virginia,OFF-PA-10001776,Wirebound Message Books, Four 2 3/4" x 5" Forms per Page, 600 Sets per Book,27.81,13.071,,CA-2016-159142
California,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,8.619,,CA-2014-138436
Maryland,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,1.64,0.738,,CA-2017-117702
Maryland,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,272.792,,CA-2017-117702
Maryland,FUR-FU-10004270,Eldon Image Series Desk Accessories, Burgundy,20.9,7.524,,CA-2017-117702
Connecticut,OFF-BI-10004236,XtraLife ClearVue Slant-D Ring Binder, White, 3",88.08,40.517,,CA-2016-157336
Connecticut,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,751.92,150.384,,CA-2016-157336
New York,FUR-CH-10000988,Hon Olson Stacker Stools,887.103,177.421,,CA-2014-168130
Florida,TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,55.944,-13.287,,CA-2015-155068
Florida,OFF-AR-10002656,Sanford Liquid Accent Highlighters,10.688,2.271,,CA-2015-155068
Florida,TEC-PH-10004924,SKILCRAFT Telephone Shoulder Rest, 2" x 6.5" x 2.5", Black,11.824,1.035,,CA-2015-155068
Illinois,OFF-PA-10003127,Easy-staple paper,63.312,20.576,,CA-2017-163160
Illinois,OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,96.784,-145.176,,CA-2017-163160
Illinois,FUR-FU-10001424,Dax Clear Box Frame,10.476,-6.809,,CA-2017-163160
Oregon,OFF-BI-10000962,Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14" 7/8",9.762,-6.833,,CA-2015-101924
Washington,FUR-CH-10002880,Global High-Back Leather Tilter, Burgundy,196.784,-22.138,,CA-2016-124793
New York,OFF-EN-10004386,Recycled Interoffice Envelopes with String and Button Closure, 10 x 13,47.98,23.99,,CA-2017-118367
Connecticut,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,6.003,,CA-2017-164819
Minnesota,TEC-AC-10002006,Memorex Micro Travel Drive 16 GB,63.96,19.828,,CA-2017-158344
Georgia,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,24.144,,CA-2017-123351
Pennsylvania,OFF-BI-10000216,Mead 1st Gear 2" Zipper Binder, Asst. Colors,11.673,-7.782,,CA-2017-110429
Texas,FUR-TA-10002774,Laminate Occasional Tables,863.128,-160.295,,US-2016-131611
Texas,OFF-BI-10004364,Storex Dura Pro Binders,3.564,-6.237,,US-2016-131611
Texas,FUR-BO-10000780,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.665,-225.098,,US-2016-131611
Texas,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,12.588,-20.141,,US-2016-131611
Texas,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,171.96,45.14,,US-2016-131611
Washington,FUR-TA-10000688,Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base,871.4,148.138,,US-2017-124821
Tennessee,FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,190.43,,CA-2015-166975
Maryland,FUR-FU-10000965,Howard Miller 11-1/2" Diameter Ridgewood Wall Clock,207.76,85.182,,CA-2016-123806
Utah,TEC-PH-10004071,PayAnywhere Card Reader,71.928,6.294,,US-2017-158505
Utah,OFF-AR-10001044,BOSTON Ranger #55 Pencil Sharpener, Black,25.99,7.537,,US-2017-158505
Washington,OFF-BI-10004140,Avery Non-Stick Binders,3.592,1.122,,CA-2015-142692
Texas,OFF-AP-10002684,Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection,48.632,-121.58,,CA-2015-123456
Washington,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,323.1,61.389,,CA-2017-151358
New Jersey,TEC-MA-10001047,3D Systems Cube Printer, 2nd Generation, Magenta,9099.93,2365.982,,US-2016-107440
New Jersey,FUR-FU-10000550,Stacking Trays by OIC,9.96,3.287,,US-2016-107440
New Jersey,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,25.3,11.891,,US-2016-107440
New York,OFF-PA-10004470,Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages,11.36,5.226,,CA-2014-166989
New York,FUR-CH-10001797,Safco Chair Connectors, 6/Carton,69.264,14.622,,CA-2014-166989
Indiana,OFF-LA-10003720,Avery 487,3.69,1.734,,CA-2014-103100
Indiana,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,1103.97,496.786,,CA-2014-103100
Texas,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.133,-76.012,,CA-2015-105690
Texas,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,11.696,3.947,,CA-2015-105690
Texas,TEC-CO-10001571,Sharp 1540cs Digital Laser Copier,439.992,164.997,,CA-2015-105690
Tennessee,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,64.784,-12.957,,CA-2017-127516
Texas,OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,33.28,-49.92,,US-2015-117184
Texas,OFF-PA-10002250,Things To Do Today Pad,14.088,4.931,,US-2015-117184
California,OFF-AR-10000122,Newell 314,11.16,2.79,,CA-2017-102407
California,FUR-TA-10003748,Bevis 36 x 72 Conference Tables,896.328,22.408,,CA-2017-102407
California,OFF-AP-10001394,Harmony Air Purifier,189.0,68.04,,CA-2017-102407
Pennsylvania,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),53.982,-10.796,,CA-2017-130967
Oregon,FUR-TA-10002607,KI Conference Tables,177.225,-120.513,,CA-2017-101581
California,FUR-FU-10001215,Howard Miller 11-1/2" Diameter Brentwood Wall Clock,129.39,54.344,,CA-2017-169124
California,OFF-ST-10000419,Rogers Jumbo File, Granite,54.32,0.543,,CA-2017-117261
Florida,TEC-PH-10001459,Samsung Galaxy Mega 6.3,4367.896,327.592,,CA-2017-129021
Florida,OFF-PA-10000241,IBM Multi-Purpose Copy Paper, 8 1/2 x 11", Case,49.568,15.49,,CA-2017-129021
Florida,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,12.103,,CA-2017-129021
Florida,FUR-FU-10001852,Eldon Regeneration Recycled Desk Accessories, Smoke,2.784,0.418,,CA-2017-129021
Florida,OFF-PA-10000141,Ampad Evidence Wirebond Steno Books, 6" x 9",8.72,2.943,,CA-2017-129021
Ohio,OFF-AR-10002804,Faber Castell Col-Erase Pencils,3.912,1.027,Yes,CA-2014-123253
Texas,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,59.752,19.419,,CA-2016-121601
Washington,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,63.92,3.196,,CA-2014-162278
