25/07/16,29/07/16,Standard Class,20.936,7.066
26/08/16,31/08/16,Standard Class,33.0,8.25
26/08/16,31/08/16,Standard Class,249.95,87.482
12/09/14,19/09/14,Standard Class,357.93,7.159
12/09/14,19/09/14,Standard Class,57.4,10.906
12/09/14,19/09/14,Standard Class,331.96,149.382
12/09/14,19/09/14,Standard Class,40.56,12.979
22/07/16,29/07/16,Standard Class,86.2,24.998
19/05/17,23/05/17,Standard Class,38.016,13.781
28/04/17,02/05/17,Standard Class,8.384,0.734
28/04/17,02/05/17,Standard Class,6.848,0.77
29/12/17,02/01/18,Standard Class,19.6,9.604
29/12/17,02/01/18,Standard Class,68.46,20.538
04/09/17,06/09/17,Second Class,13.344,4.337
04/09/17,06/09/17,Second Class,1478.272,92.392
21/03/14,25/03/14,Standard Class,16.272,-3.865
28/09/17,04/10/17,Standard Class,9.24,4.435
19/01/14,20/01/14,First Class,32.34,-23.716
19/01/14,20/01/14,First Class,56.064,19.622
19/01/14,20/01/14,First Class,108.72,36.693
19/01/14,20/01/14,First Class,181.47,-320.597
14/02/14,19/02/14,Second Class,16.176,6.066
09/06/16,14/06/16,Standard Class,122.352,13.765
26/09/14,27/09/14,First Class,585.552,73.194
26/09/14,27/09/14,First Class,19.44,9.331
30/05/16,04/06/16,Standard Class,123.92,9.294
19/12/17,23/12/17,Standard Class,13.36,4.008
19/12/17,23/12/17,Standard Class,78.256,-17.608
19/12/17,23/12/17,Standard Class,102.018,-183.632
26/12/17,26/12/17,Same Day,750.68,37.534
15/06/17,18/06/17,First Class,44.4,22.2
15/06/17,18/06/17,First Class,84.55,22.828
15/06/17,18/06/17,First Class,17.94,8.791
20/11/16,24/11/16,Standard Class,128.4,62.916
31/03/14,04/04/14,Standard Class,1.869,-1.308
08/10/17,14/10/17,Standard Class,103.192,11.609
08/10/17,14/10/17,Standard Class,36.0,6.48
08/10/17,14/10/17,Standard Class,239.96,115.181
08/10/17,14/10/17,Standard Class,40.68,0.407
30/01/17,04/02/17,Standard Class,419.136,-68.11
12/12/14,17/12/14,Standard Class,23.472,7.628
24/10/15,29/10/15,Standard Class,3.592,-6.286
01/04/17,04/04/17,Second Class,23.976,-5.694
01/04/17,04/04/17,Second Class,6.264,2.036
01/04/17,04/04/17,Second Class,20.808,1.821
01/04/17,04/04/17,Second Class,218.352,-19.106
26/01/17,27/01/17,First Class,18.16,1.816
28/11/14,28/11/14,Same Day,7.36,0.147
28/11/14,28/11/14,Same Day,41.4,19.872
28/11/14,28/11/14,Same Day,411.332,-4.839
04/09/15,08/09/15,Standard Class,7.656,-6.125
12/06/17,16/06/17,Standard Class,63.92,19.176
15/07/17,18/07/17,Second Class,6.56,1.902
15/07/17,18/07/17,Second Class,7.83,3.602
15/07/17,18/07/17,Second Class,41.9,8.799
15/07/17,18/07/17,Second Class,664.146,88.553
15/07/17,18/07/17,Second Class,8.96,4.39
02/11/17,06/11/17,Standard Class,3.312,0.662
02/11/17,06/11/17,Standard Class,20.136,1.258
02/11/17,06/11/17,Standard Class,8.856,2.878
02/11/17,06/11/17,Standard Class,859.2,-186.16
08/10/16,08/10/16,Same Day,61.96,27.882
08/04/16,14/04/16,Standard Class,17.92,8.602
08/10/15,12/10/15,Standard Class,145.9,62.737
15/05/17,20/05/17,Standard Class,56.704,19.138
15/05/17,20/05/17,Standard Class,11.12,3.475
24/02/14,02/03/14,Standard Class,32.896,11.102
24/02/14,02/03/14,Standard Class,22.776,7.687
30/05/15,01/06/15,First Class,239.97,2.4
30/05/15,01/06/15,First Class,160.32,44.89
30/05/15,01/06/15,First Class,128.85,3.865
18/11/16,21/11/16,Second Class,1319.96,527.984
04/12/17,09/12/17,Standard Class,239.96,-10.284
04/12/17,09/12/17,Standard Class,54.768,6.846
04/12/17,09/12/17,Standard Class,13.392,3.181
04/12/17,09/12/17,Standard Class,23.92,8.671
04/12/17,09/12/17,Standard Class,255.968,-28.796
05/06/16,07/06/16,First Class,21.552,7.004
05/06/16,07/06/16,First Class,58.24,15.725
10/12/16,12/12/16,First Class,80.28,36.929
30/04/17,05/05/17,Standard Class,9.78,4.01
24/04/17,28/04/17,Standard Class,1.81,0.652
08/05/15,10/05/15,First Class,37.94,18.211
31/03/15,04/04/15,Standard Class,79.96,27.986
06/08/17,11/08/17,Standard Class,115.296,40.354
02/12/17,06/12/17,Standard Class,2479.96,743.988
06/06/16,07/06/16,First Class,179.94,75.575
06/06/16,07/06/16,First Class,26.85,5.101
06/06/16,07/06/16,First Class,323.37,129.348
06/06/16,07/06/16,First Class,59.94,28.172
06/06/16,07/06/16,First Class,64.14,30.787
06/06/16,07/06/16,First Class,11.67,5.602
06/06/16,07/06/16,First Class,12.96,6.221
13/04/15,20/04/15,Standard Class,17.43,8.018
22/05/17,26/05/17,Standard Class,181.986,-54.596
22/05/17,26/05/17,Standard Class,1.592,-2.627
22/05/17,26/05/17,Standard Class,22.344,2.514
19/12/16,25/12/16,Standard Class,455.97,-218.866
19/12/16,25/12/16,Standard Class,10.44,-7.656
19/12/16,25/12/16,Standard Class,5.214,-4.171
22/09/17,26/09/17,Standard Class,67.4,17.524
07/09/17,08/09/17,First Class,25.16,10.567
07/09/17,08/09/17,First Class,126.56,47.46
28/11/14,01/12/14,First Class,43.68,11.794
28/11/14,01/12/14,First Class,139.93,34.982
12/11/14,16/11/14,Standard Class,2.672,0.334
12/11/14,16/11/14,Standard Class,16.656,-3.123
12/11/14,16/11/14,Standard Class,79.512,20.872
12/11/14,16/11/14,Standard Class,36.288,12.701
12/11/14,16/11/14,Standard Class,67.993,-12.999
02/10/17,06/10/17,Second Class,10.16,3.454
14/12/15,18/12/15,Standard Class,6.16,1.971
14/12/15,18/12/15,Standard Class,56.3,15.764
06/12/15,10/12/15,Standard Class,6.48,3.11
06/12/15,10/12/15,Standard Class,1325.85,238.653
06/12/15,10/12/15,Standard Class,14.94,6.872
31/03/17,02/04/17,Second Class,34.54,17.27
31/03/17,02/04/17,Second Class,2999.95,1439.976
31/03/17,02/04/17,Second Class,64.12,30.778
13/03/17,13/03/17,Same Day,19.456,2.189
13/03/17,13/03/17,Same Day,209.986,8.999
13/03/17,13/03/17,Same Day,29.76,1.86
13/03/17,13/03/17,Same Day,89.768,-2.565
13/03/17,13/03/17,Same Day,959.984,335.994
13/03/17,13/03/17,Same Day,15.552,5.638
13/03/17,13/03/17,Same Day,34.36,-7.302
05/12/14,09/12/14,Standard Class,98.376,35.661
05/12/14,09/12/14,Standard Class,29.94,-23.952
05/12/14,09/12/14,Standard Class,17.472,5.678
05/12/14,09/12/14,Standard Class,36.738,-9.185
05/12/14,09/12/14,Standard Class,179.94,-44.985
12/12/16,16/12/16,Standard Class,383.64,122.765
12/12/16,16/12/16,Standard Class,56.52,15.826
09/09/17,14/09/17,Second Class,6.56,1.902
09/09/17,14/09/17,Second Class,243.92,-15.245
09/09/17,14/09/17,Second Class,47.52,22.81
04/10/17,08/10/17,Standard Class,19.98,8.591
09/05/16,13/05/16,Standard Class,8.0,3.44
15/12/14,19/12/14,Second Class,6.16,1.971
30/11/17,04/12/17,Standard Class,83.56,1.671
30/11/17,04/12/17,Standard Class,546.06,163.818
30/11/17,04/12/17,Standard Class,269.49,5.39
19/03/15,20/03/15,First Class,10.9,3.597
19/07/14,24/07/14,Standard Class,6.096,2.21
08/12/16,11/12/16,Second Class,34.05,9.534
08/12/16,11/12/16,Second Class,352.38,81.047
13/10/14,18/10/14,Second Class,245.98,27.058
13/10/14,18/10/14,Second Class,18.94,9.47
19/11/17,25/11/17,Standard Class,59.913,-45.933
24/09/17,24/09/17,Same Day,391.98,109.754
24/09/17,24/09/17,Same Day,437.85,131.355
25/09/15,29/09/15,Standard Class,68.62,32.251
13/02/17,20/02/17,Standard Class,25.02,6.505
13/02/17,20/02/17,Standard Class,10.71,2.785
03/10/14,03/10/14,Same Day,55.984,4.199
03/10/14,03/10/14,Same Day,14.48,4.887
03/10/14,03/10/14,Same Day,142.488,-3.562
27/08/16,29/08/16,Second Class,14.16,1.062
27/08/16,29/08/16,Second Class,79.92,27.972
03/12/15,07/12/15,Standard Class,590.352,206.623
20/09/16,25/09/16,Standard Class,17.088,1.068
20/09/16,25/09/16,Standard Class,98.392,-11.069
25/03/17,31/03/17,Standard Class,11.05,2.984
06/12/15,11/12/15,Standard Class,7.78,2.023
31/08/17,05/09/17,Standard Class,659.9,217.767
05/10/15,07/10/15,First Class,53.04,-4.641
18/08/17,22/08/17,Standard Class,843.9,371.316
18/08/17,22/08/17,Standard Class,1496.16,224.424
02/02/16,07/02/16,Standard Class,117.96,5.898
23/08/16,27/08/16,Standard Class,21.3,8.733
23/08/16,27/08/16,Standard Class,1040.8,281.016
23/08/16,27/08/16,Standard Class,29.34,7.922
30/06/17,04/07/17,Standard Class,19.52,5.368
18/09/15,21/09/15,First Class,443.92,8.878
25/09/16,30/09/16,Standard Class,499.95,174.982
25/09/16,30/09/16,Standard Class,3.04,1.034
25/09/16,30/09/16,Standard Class,201.96,50.49
25/09/16,30/09/16,Standard Class,68.64,17.16
24/10/16,28/10/16,Second Class,100.0,21.0
24/10/16,28/10/16,Second Class,359.98,21.599
29/09/14,01/10/14,Second Class,6.16,2.957
29/09/14,01/10/14,Second Class,2348.82,399.299
26/06/17,01/07/17,Standard Class,13.872,4.682
26/06/17,01/07/17,Standard Class,273.552,-13.678
21/08/16,23/08/16,Second Class,815.292,-339.705
11/02/14,15/02/14,Standard Class,234.45,103.158
11/02/14,15/02/14,Standard Class,1256.22,75.373
11/02/14,15/02/14,Standard Class,17.46,8.206
23/09/16,28/09/16,Second Class,10.528,3.685
05/12/15,06/12/15,First Class,152.8,76.4
03/09/17,08/09/17,Standard Class,82.56,28.896
03/09/17,08/09/17,Standard Class,284.97,85.491
26/03/17,02/04/17,Standard Class,60.84,23.119
21/12/14,27/12/14,Standard Class,1325.76,149.148
21/12/14,27/12/14,Standard Class,572.16,35.76
23/09/14,28/09/14,Standard Class,28.8,10.08
02/04/17,05/04/17,First Class,11.12,2.891
01/04/16,05/04/16,Second Class,7.04,3.098
15/05/15,20/05/15,Second Class,17.94,8.791
23/03/17,26/03/17,First Class,34.76,11.297
14/04/17,19/04/17,Standard Class,74.45,20.102
04/01/15,09/01/15,Standard Class,192.22,69.199
02/11/17,07/11/17,Standard Class,19.44,9.331
17/07/17,19/07/17,Second Class,32.4,15.552
17/07/17,19/07/17,Second Class,57.9,28.95
17/07/17,19/07/17,Second Class,10.56,0.0
17/07/17,19/07/17,Second Class,1194.165,210.735
06/10/17,11/10/17,Standard Class,40.99,20.085
04/11/14,11/11/14,Standard Class,2.94,0.794
18/12/16,21/12/16,First Class,45.24,-30.16
18/12/16,21/12/16,First Class,18.688,2.336
18/12/16,21/12/16,First Class,11.648,3.786
18/12/16,21/12/16,First Class,112.776,-8.458
18/12/16,21/12/16,First Class,377.45,-264.215
18/12/16,21/12/16,First Class,15.936,5.179
18/12/16,21/12/16,First Class,28.68,-7.17
24/09/16,01/10/16,Standard Class,21.44,7.504
24/09/16,01/10/16,Standard Class,511.056,-95.823
21/07/16,21/07/16,Same Day,18.656,1.399
21/07/16,21/07/16,Same Day,11.088,-8.131
21/07/16,21/07/16,Same Day,66.688,4.168
21/07/16,21/07/16,Same Day,99.488,8.705
11/06/16,15/06/16,Standard Class,14.62,6.871
11/06/16,15/06/16,Standard Class,53.984,17.545
11/06/16,15/06/16,Standard Class,389.97,132.59
09/06/15,11/06/15,Second Class,355.36,92.394
09/06/15,11/06/15,Second Class,140.376,8.774
27/10/17,03/11/17,Standard Class,15.84,5.544
27/10/17,03/11/17,Standard Class,8.448,2.64
22/01/16,27/01/16,Standard Class,12.96,6.221
28/05/14,02/06/14,Standard Class,57.408,5.741
28/05/14,02/06/14,Standard Class,27.6,2.208
29/12/14,05/01/15,Standard Class,38.976,-50.669
28/07/16,03/08/16,Standard Class,20.44,9.198
28/07/16,03/08/16,Standard Class,109.92,53.861
24/09/16,30/09/16,Standard Class,6.38,2.935
24/09/16,30/09/16,Standard Class,6.48,3.11
02/04/14,08/04/14,Standard Class,15.84,7.128
02/04/14,08/04/14,Standard Class,1049.93,293.98
02/04/14,08/04/14,Standard Class,154.9,40.274
05/11/15,05/11/15,Same Day,98.352,35.653
28/07/14,28/07/14,Same Day,14.32,5.191
28/07/14,28/07/14,Same Day,129.888,12.989
28/07/14,28/07/14,Same Day,48.944,16.519
26/12/15,31/12/15,Standard Class,275.058,-90.376
10/12/15,16/12/15,Standard Class,27.36,9.302
10/12/15,16/12/15,Standard Class,44.75,20.585
10/12/15,16/12/15,Standard Class,134.99,36.447
10/12/15,16/12/15,Standard Class,26.4,12.672
10/12/15,16/12/15,Standard Class,542.94,141.164
05/05/16,07/05/16,Second Class,71.088,-1.777
14/10/17,18/10/17,Standard Class,27.396,-42.464
14/10/17,18/10/17,Standard Class,13.456,-23.548
05/11/16,05/11/16,Same Day,11.84,4.44
03/11/17,08/11/17,Standard Class,35.88,17.581
24/11/16,26/11/16,First Class,40.752,15.282
24/11/16,26/11/16,First Class,139.96,-22.744
14/12/14,21/12/14,Standard Class,2.624,0.295
14/12/14,21/12/14,Standard Class,136.53,-52.337
14/12/14,21/12/14,Standard Class,263.96,42.893
03/11/14,08/11/14,Standard Class,11.64,3.376
22/09/17,25/09/17,Second Class,40.176,14.564
08/05/15,15/05/15,Standard Class,79.44,30.187
08/05/15,15/05/15,Standard Class,357.93,7.159
08/05/15,15/05/15,Standard Class,127.764,21.294
08/05/15,15/05/15,Standard Class,2799.944,1014.98
08/05/15,15/05/15,Standard Class,19.44,9.331
31/07/17,31/07/17,Same Day,36.792,4.139
01/03/14,05/03/14,Standard Class,5.94,1.604
25/09/17,29/09/17,Standard Class,177.55,47.939
09/10/15,12/10/15,Second Class,619.95,111.591
09/10/15,12/10/15,Second Class,29.16,8.456
09/10/15,12/10/15,Second Class,57.96,27.241
09/10/15,12/10/15,Second Class,29.403,5.227
29/03/17,02/04/17,Second Class,81.4,21.164
14/11/15,17/11/15,First Class,8.72,2.289
14/11/15,17/11/15,First Class,91.176,4.559
14/11/15,17/11/15,First Class,159.968,29.994
26/09/16,30/09/16,Standard Class,12.96,6.221
22/09/14,27/09/14,Standard Class,331.536,-82.884
25/09/15,27/09/15,First Class,899.91,395.96
04/05/15,08/05/15,Standard Class,946.344,118.293
08/12/17,13/12/17,Standard Class,178.11,32.06
08/12/17,13/12/17,Standard Class,1089.75,305.13
08/12/17,13/12/17,Standard Class,61.06,28.088
08/12/17,13/12/17,Standard Class,459.92,41.393
08/12/17,13/12/17,Standard Class,27.52,12.659
29/06/17,02/07/17,First Class,638.82,185.258
29/06/17,02/07/17,First Class,30.69,7.979
29/06/17,02/07/17,First Class,25.16,8.554
29/06/14,03/07/14,Standard Class,13.92,4.872
20/01/14,25/01/14,Standard Class,19.36,9.293
20/01/14,25/01/14,Standard Class,19.3,5.79
31/12/16,06/01/17,Standard Class,38.376,13.432
28/03/17,31/03/17,First Class,12.96,6.35
28/03/17,31/03/17,First Class,26.48,10.062
28/03/17,31/03/17,First Class,532.72,53.272
28/03/17,31/03/17,First Class,26.72,12.826
28/03/17,31/03/17,First Class,20.04,9.619
28/03/17,31/03/17,First Class,795.48,7.955
28/03/17,31/03/17,First Class,21.56,6.899
08/12/16,12/12/16,Standard Class,249.584,31.198
08/12/16,12/12/16,Standard Class,68.112,17.879
08/12/16,12/12/16,Standard Class,16.56,-2.484
18/11/17,22/11/17,Standard Class,74.95,36.726
30/05/14,05/06/14,Standard Class,355.455,-184.837
22/01/16,28/01/16,Standard Class,44.4,22.2
22/01/16,28/01/16,Standard Class,20.65,9.499
03/02/16,10/02/16,Standard Class,866.4,225.264
29/03/15,03/04/15,Second Class,5.56,1.446
14/10/14,18/10/14,Standard Class,3.16,-8.532
14/10/14,18/10/14,Standard Class,1999.96,624.987
11/08/15,16/08/15,Standard Class,46.152,12.115
22/11/15,23/11/15,First Class,32.985,-1.979
30/12/16,30/12/16,Same Day,481.32,125.143
30/12/16,30/12/16,Same Day,6.384,2.155
12/08/17,15/08/17,First Class,542.94,152.023
12/08/17,15/08/17,First Class,54.92,19.771
03/11/15,05/11/15,First Class,1448.82,209.274
10/09/15,12/09/15,Second Class,353.88,17.694
08/11/14,14/11/14,Standard Class,333.576,25.018
08/10/16,15/10/16,Standard Class,60.144,20.299
08/09/17,12/09/17,Second Class,85.2,20.235
25/02/15,01/03/15,Standard Class,3.15,1.512
25/02/15,01/03/15,Standard Class,22.72,10.224
24/09/15,28/09/15,Standard Class,14.91,4.622
24/09/15,28/09/15,Standard Class,1158.12,335.855
26/11/15,01/12/15,Standard Class,599.99,233.996
31/08/16,06/09/16,Standard Class,23.968,2.397
12/04/16,16/04/16,Standard Class,638.288,-31.914
12/04/16,16/04/16,Standard Class,13.208,4.623
04/12/16,08/12/16,Standard Class,15.528,5.823
04/12/16,09/12/16,Standard Class,104.85,50.328
11/11/14,18/11/14,Standard Class,30.48,7.925
11/11/14,18/11/14,Standard Class,112.648,11.265
02/04/15,09/04/15,Standard Class,71.976,24.292
12/12/15,16/12/15,Second Class,2.21,0.597
12/12/15,16/12/15,Second Class,15.52,7.45
12/12/15,16/12/15,Second Class,36.44,16.398
02/10/17,08/10/17,Standard Class,217.764,-384.716
02/10/17,08/10/17,Standard Class,39.072,4.396
02/10/17,08/10/17,Standard Class,22.638,-16.601
02/10/17,08/10/17,Standard Class,95.144,10.704
10/04/17,14/04/17,Second Class,12.32,1.848
10/04/17,14/04/17,Second Class,4.419,-3.093
29/09/17,02/10/17,First Class,35.0,16.8
29/09/17,02/10/17,First Class,72.784,0.0
29/09/17,02/10/17,First Class,97.84,25.438
29/09/17,02/10/17,First Class,51.75,15.525
29/09/17,02/10/17,First Class,46.672,16.335
29/09/14,03/10/14,Second Class,1395.54,362.84
29/09/14,03/10/14,Second Class,117.36,36.382
29/09/14,03/10/14,Second Class,18.9,8.694
29/09/14,03/10/14,Second Class,77.52,37.985
20/08/14,25/08/14,Second Class,421.372,-6.02
11/07/14,14/07/14,First Class,575.968,43.198
11/07/14,14/07/14,First Class,10.368,3.629
22/03/15,24/03/15,First Class,15.984,1.199
12/05/17,19/05/17,Standard Class,10.272,1.156
13/11/17,19/11/17,Standard Class,61.792,6.179
13/11/17,19/11/17,Standard Class,205.999,-27.265
04/09/16,07/09/16,Second Class,12.192,4.115
04/09/16,07/09/16,Second Class,87.168,8.717
04/09/16,07/09/16,Second Class,31.744,8.333
06/02/16,11/02/16,Standard Class,132.224,-18.181
22/03/15,26/03/15,Standard Class,105.52,48.539
22/03/15,26/03/15,Standard Class,91.96,15.633
22/03/15,26/03/15,Standard Class,1487.976,185.997
02/07/15,03/07/15,First Class,19.44,9.331
15/06/15,17/06/15,First Class,11.672,-0.73
26/11/14,26/11/14,Same Day,279.96,78.389
26/11/14,26/11/14,Same Day,12.912,4.681
26/11/14,26/11/14,Same Day,17.088,5.767
26/11/14,26/11/14,Same Day,93.15,44.712
26/11/14,26/11/14,Same Day,11.52,5.645
12/05/17,18/05/17,Standard Class,238.62,4.772
12/05/17,18/05/17,Standard Class,7.77,2.098
12/05/17,18/05/17,Standard Class,285.48,-10.706
12/05/17,18/05/17,Standard Class,19.168,6.469
02/05/14,02/05/14,Same Day,26.136,1.96
03/09/17,06/09/17,Second Class,419.4,201.312
03/09/17,06/09/17,Second Class,90.801,14.125
03/09/17,06/09/17,Second Class,181.764,-8.078
03/09/17,06/09/17,Second Class,5.56,2.224
03/12/16,07/12/16,Standard Class,581.96,104.753
03/12/16,07/12/16,Standard Class,29.98,8.095
18/07/15,22/07/15,Standard Class,519.96,176.786
21/07/16,26/07/16,Standard Class,6.264,2.036
21/07/16,26/07/16,Standard Class,363.92,0.0
09/06/15,16/06/15,Standard Class,64.2,-42.8
09/06/15,16/06/15,Standard Class,38.52,-26.964
09/06/15,16/06/15,Standard Class,72.6,-8.167
27/11/17,03/12/17,Standard Class,57.568,5.757
27/03/15,03/04/15,Standard Class,83.7,3.348
22/09/15,26/09/15,Second Class,32.4,15.552
22/09/15,26/09/15,Second Class,47.98,11.035
17/11/15,21/11/15,Standard Class,415.968,51.996
17/11/15,21/11/15,Standard Class,304.9,6.098
17/11/15,21/11/15,Standard Class,80.96,29.146
17/11/15,21/11/15,Standard Class,777.21,54.405
17/11/15,21/11/15,Standard Class,32.4,15.552
17/11/15,21/11/15,Standard Class,225.568,2.82
17/11/15,21/11/15,Standard Class,36.6,15.372
10/11/15,14/11/15,Standard Class,715.64,178.91
10/11/15,14/11/15,Standard Class,795.51,143.192
10/11/15,14/11/15,Standard Class,549.99,274.995
10/11/15,14/11/15,Standard Class,74.76,34.39
10/11/15,14/11/15,Standard Class,29.22,12.857
10/09/14,14/09/14,Standard Class,9.64,4.724
05/08/15,11/08/15,Standard Class,33.488,-1.256
05/08/15,11/08/15,Standard Class,23.04,-4.896
05/08/15,11/08/15,Standard Class,1.362,-2.179
05/08/15,11/08/15,Standard Class,14.76,-11.439
03/09/17,07/09/17,Second Class,239.666,14.098
01/11/15,08/11/15,Standard Class,301.96,45.294
29/04/15,04/05/15,Second Class,7.968,2.888
01/05/16,04/05/16,Second Class,109.92,53.861
01/05/16,04/05/16,Second Class,19.44,9.331
01/05/16,04/05/16,Second Class,11.16,4.352
05/08/14,07/08/14,Second Class,79.47,22.252
05/08/14,07/08/14,Second Class,4.56,2.006
05/08/14,07/08/14,Second Class,1133.35,294.671
04/01/16,08/01/16,Standard Class,4.672,0.584
04/01/16,08/01/16,Standard Class,104.58,-80.178
07/11/16,12/11/16,Standard Class,1603.136,100.196
14/06/16,14/06/16,Same Day,1293.488,80.843
24/09/16,28/09/16,Standard Class,127.95,21.751
30/03/17,03/04/17,Standard Class,59.76,16.733
04/06/17,04/06/17,Same Day,108.08,54.04
04/06/17,04/06/17,Same Day,9.54,4.388
07/04/15,09/04/15,First Class,11.736,1.027
21/05/14,26/05/14,Standard Class,447.86,219.451
21/05/14,26/05/14,Standard Class,17.94,8.791
21/05/14,26/05/14,Standard Class,245.88,68.846
05/09/16,11/09/16,Standard Class,192.16,92.237
18/09/16,22/09/16,Standard Class,801.568,50.098
18/09/16,22/09/16,Standard Class,368.91,180.766
18/09/16,22/09/16,Standard Class,885.528,-99.622
13/03/16,15/03/16,Second Class,28.28,7.353
13/03/16,15/03/16,Second Class,4912.59,196.504
16/10/14,17/10/14,Same Day,14.352,5.023
16/10/14,17/10/14,Same Day,179.97,86.386
08/10/17,11/10/17,First Class,42.76,11.118
07/05/15,12/05/15,Standard Class,45.68,21.013
14/04/16,17/04/16,First Class,25.06,11.778
21/11/16,26/11/16,Standard Class,38.432,13.451
21/11/16,26/11/16,Standard Class,21.568,1.618
21/11/16,26/11/16,Standard Class,81.576,2.039
10/09/17,14/09/17,Standard Class,2.78,1.362
09/09/17,14/09/17,Standard Class,99.87,23.969
01/11/14,08/11/14,Standard Class,44.4,22.2
01/11/14,08/11/14,Standard Class,21.4,9.63
03/04/16,09/04/16,Standard Class,71.12,22.047
03/04/16,09/04/16,Standard Class,259.96,124.781
12/01/17,16/01/17,Standard Class,9.78,4.89
20/11/15,24/11/15,Standard Class,24.192,7.56
27/11/16,02/12/16,Standard Class,31.56,10.415
06/11/17,06/11/17,Same Day,59.94,28.172
06/11/17,06/11/17,Same Day,45.36,22.226
06/11/17,06/11/17,Same Day,26.4,12.672
06/11/17,06/11/17,Same Day,41.4,19.872
06/11/17,06/11/17,Same Day,16.95,1.017
02/12/16,07/12/16,Standard Class,24.704,9.264
02/12/16,07/12/16,Standard Class,59.7,26.865
02/12/16,07/12/16,Standard Class,14.52,5.663
02/12/16,07/12/16,Standard Class,104.184,33.86
17/12/16,22/12/16,Standard Class,46.53,13.028
24/08/14,26/08/14,Second Class,25.5,6.63
17/09/15,23/09/15,Standard Class,14.9,1.043
17/09/15,23/09/15,Standard Class,87.71,41.224
17/09/15,23/09/15,Standard Class,199.764,8.878
17/09/15,23/09/15,Standard Class,94.6,27.434
17/09/15,23/09/15,Standard Class,4228.704,158.576
17/09/15,23/09/15,Standard Class,2003.92,-25.049
17/09/15,23/09/15,Standard Class,209.97,58.792
17/09/15,23/09/15,Standard Class,659.9,217.767
17/09/15,23/09/15,Standard Class,110.96,53.261
17/09/15,23/09/15,Standard Class,67.8,1.356
26/11/16,30/11/16,Second Class,313.176,-120.051
19/11/17,22/11/17,Second Class,22.96,6.658
03/06/17,08/06/17,Standard Class,1099.5,362.835
08/04/14,12/04/14,Standard Class,1215.92,316.139
11/10/14,15/10/14,Standard Class,7.31,3.436
11/10/14,15/10/14,Standard Class,8.92,3.925
07/07/17,09/07/17,First Class,87.21,-45.349
07/07/17,09/07/17,First Class,15.552,5.443
07/07/17,09/07/17,First Class,683.988,-113.998
07/07/17,09/07/17,First Class,13.392,1.004
07/07/17,09/07/17,First Class,16.776,4.823
07/07/17,09/07/17,First Class,527.92,85.787
04/07/16,04/07/16,Same Day,25.4,8.636
04/07/16,04/07/16,Same Day,177.48,19.966
04/07/16,04/07/16,Same Day,71.976,8.997
19/05/17,25/05/17,Standard Class,95.992,9.599
19/05/17,25/05/17,Standard Class,13.216,4.295
12/10/17,14/10/17,Second Class,435.84,130.752
12/10/17,14/10/17,Second Class,5.88,1.588
06/08/16,13/08/16,Standard Class,211.168,18.477
25/08/14,29/08/14,Standard Class,6.28,2.638
25/08/14,29/08/14,Standard Class,95.1,30.432
25/08/14,29/08/14,Standard Class,25.92,12.442
25/08/14,29/08/14,Standard Class,48.84,13.187
14/09/15,18/09/15,Second Class,25.9,12.691
05/03/17,05/03/17,Same Day,42.68,19.633
05/03/17,05/03/17,Same Day,299.97,125.987
05/03/17,05/03/17,Same Day,262.24,78.672
05/03/17,05/03/17,Same Day,234.36,112.493
15/04/17,21/04/17,Standard Class,20.736,7.258
30/03/14,31/03/14,First Class,10.5,2.94
11/11/14,15/11/14,Second Class,23.968,7.79
11/11/14,15/11/14,Second Class,521.96,-250.541
12/03/16,15/03/16,Second Class,676.55,6.766
12/03/16,15/03/16,Second Class,154.9,40.274
12/03/16,15/03/16,Second Class,30.56,14.974
12/03/16,15/03/16,Second Class,770.352,77.035
09/02/17,14/02/17,Second Class,21.12,6.547
11/11/14,13/11/14,Second Class,575.928,57.593
11/11/14,13/11/14,Second Class,7.78,2.023
11/11/14,13/11/14,Second Class,123.92,55.764
20/08/17,25/08/17,Standard Class,17.22,5.166
20/08/17,25/08/17,Standard Class,226.56,63.437
20/08/17,25/08/17,Standard Class,107.88,10.788
15/01/16,17/01/16,First Class,81.98,40.17
20/07/14,22/07/14,First Class,104.85,50.328
20/07/14,22/07/14,First Class,8.704,3.155
20/07/14,22/07/14,First Class,19.92,9.761
20/07/14,22/07/14,First Class,43.02,15.487
06/02/17,11/02/17,Standard Class,240.784,30.098
25/12/15,29/12/15,Standard Class,414.96,124.488
08/10/16,13/10/16,Standard Class,387.72,-67.851
13/07/17,17/07/17,Standard Class,360.38,93.699
13/07/17,17/07/17,Standard Class,13.56,6.238
24/04/17,25/04/17,First Class,552.0,34.5
07/09/14,13/09/14,Standard Class,429.9,111.774
07/09/14,13/09/14,Standard Class,32.06,15.389
07/09/14,13/09/14,Standard Class,161.96,45.349
07/09/14,13/09/14,Standard Class,19.86,5.759
21/11/16,28/11/16,Standard Class,12.96,6.35
16/09/17,18/09/17,Second Class,20.544,6.42
19/07/16,25/07/16,Standard Class,185.58,76.088
19/07/16,25/07/16,Standard Class,77.56,35.678
19/07/16,25/07/16,Standard Class,87.92,0.879
19/07/16,25/07/16,Standard Class,245.94,120.511
19/07/16,25/07/16,Standard Class,8.6,4.042
19/07/16,25/07/16,Standard Class,504.9,126.225
15/09/17,21/09/17,Standard Class,2357.488,884.058
