CA-2016-119865,21/06/16,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,0.2,12.796
CA-2016-119865,21/06/16,OFF-BI-10003007,Office Supplies,Binders,Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2" x 11",0.2,60.497
CA-2016-119865,21/06/16,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,0.2,-44.196
US-2014-147648,26/11/14,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,0.0,40.17
CA-2017-124436,19/03/17,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,0.2,5.118
CA-2017-124436,19/03/17,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,0.2,8.714
CA-2017-124436,19/03/17,FUR-FU-10001185,Furniture,Furnishings,Advantus Employee of the Month Certificate Frame, 11 x 13-1/2,0.0,12.681
CA-2017-124436,19/03/17,OFF-BI-10000343,Office Supplies,Binders,Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue,0.2,9.28
CA-2014-115084,18/10/14,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0.0,145.282
CA-2017-131037,22/08/17,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,0.2,2.625
CA-2016-111143,19/11/16,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,0.0,15.938
CA-2014-166744,20/09/14,FUR-FU-10004952,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx,0.0,50.908
CA-2014-166744,20/09/14,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.0,36.294
CA-2014-166744,20/09/14,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,0.0,26.391
CA-2016-116561,11/09/16,OFF-ST-10004186,Office Supplies,Storage,Stur-D-Stor Shelving, Vertical 5-Shelf: 72"H x 36"W x 18 1/2"D,0.0,6.659
CA-2016-116561,11/09/16,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,0.2,12.958
CA-2016-110730,23/09/16,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,0.0,3.694
CA-2017-146367,04/08/17,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,0.8,-5.641
CA-2016-149454,25/07/16,OFF-BI-10003694,Office Supplies,Binders,Avery 3 1/2" Diskette Storage Pages, 10/Pack,0.0,4.802
CA-2016-156265,02/08/16,FUR-TA-10001691,Furniture,Tables,Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops,0.2,15.352
CA-2016-156265,02/08/16,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,0.2,33.358
CA-2016-156265,02/08/16,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,0.2,4.704
US-2015-168914,21/05/15,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,0.8,-52.958
US-2017-110989,03/11/17,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,0.0,10.875
CA-2015-106215,16/04/15,OFF-FA-10001229,Office Supplies,Fasteners,Staples,0.2,4.087
US-2016-169369,12/12/16,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,0.0,19.996
US-2016-169369,12/12/16,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,0.0,23.086
CA-2015-132318,30/10/15,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.0,53.044
US-2014-131982,07/03/14,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,0.2,33.64
CA-2015-125185,05/03/15,FUR-CH-10002647,Furniture,Chairs,Situations Contoured Folding Chairs, 4/Set,0.3,-7.098
CA-2015-125185,05/03/15,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,0.2,-5.455
CA-2016-130078,08/08/16,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,0.0,4.752
US-2017-114034,03/01/17,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,0.0,18.662
US-2017-115595,09/10/17,OFF-PA-10001745,Office Supplies,Paper,Wirebound Message Books, 2 7/8" x 5", 3 Forms per Page,0.0,16.544
CA-2017-158722,20/10/17,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,0.2,15.935
CA-2014-105165,07/09/14,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,0.2,14.758
CA-2014-105165,07/09/14,OFF-BI-10000050,Office Supplies,Binders,Angle-D Binders with Locking Rings, Label Holders,0.8,-4.818
CA-2014-105165,07/09/14,FUR-TA-10004154,Furniture,Tables,Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer,0.3,-22.948
CA-2014-105165,07/09/14,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,0.2,-2.918
CA-2014-105165,07/09/14,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,0.2,3.553
CA-2017-147452,30/09/17,OFF-PA-10001838,Office Supplies,Paper,Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4"X8 1/2", 300/Messages,0.0,5.762
CA-2017-147452,30/09/17,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,0.0,82.291
CA-2017-147452,30/09/17,OFF-AP-10001626,Office Supplies,Appliances,Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags,0.0,1.011
US-2017-114657,16/11/17,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,0.0,24.122
CA-2017-144484,11/09/17,FUR-FU-10000260,Furniture,Furnishings,6" Cubicle Wall Clock, Black,0.0,11.65
CA-2017-144484,11/09/17,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,0.0,113.848
CA-2017-125913,16/01/17,FUR-FU-10001487,Furniture,Furnishings,Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood,0.0,8.097
CA-2017-125913,16/01/17,FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table,0.2,-14.988
US-2016-158309,26/11/16,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,0.7,-2.621
CA-2015-162887,07/11/15,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,0.0,178.8
CA-2017-147333,14/12/17,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,0.0,70.312
CA-2017-147333,14/12/17,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,0.0,8.502
CA-2014-113859,13/09/14,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs, Black, 4/Carton,0.3,-9.718
CA-2014-159681,07/12/14,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,0.0,48.539
US-2017-104094,07/09/17,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,0.0,1.887
CA-2017-152709,07/10/17,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Side File, Wire Frame,0.0,22.235
CA-2015-105158,05/09/15,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,0.0,2.957
CA-2015-105158,05/09/15,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,0.0,17.315
CA-2014-133424,30/03/14,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,0.0,0.0
CA-2014-133424,30/03/14,OFF-LA-10002312,Office Supplies,Labels,Avery 490,0.0,22.2
CA-2017-105991,05/05/17,OFF-EN-10002600,Office Supplies,Envelopes,Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2,0.2,7.434
CA-2017-105991,05/05/17,OFF-BI-10003274,Office Supplies,Binders,Avery Durable Slant Ring Binders, No Labels,0.7,-7.323
CA-2017-105991,05/05/17,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,0.7,-152.985
US-2017-136784,30/04/17,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,0.0,80.34
CA-2014-146283,08/09/14,OFF-PA-10002259,Office Supplies,Paper,Geographics Note Cards, Blank, White, 8 1/2" x 11",0.2,6.266
CA-2014-146283,08/09/14,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,0.3,-13.81
CA-2014-146283,08/09/14,OFF-PA-10000482,Office Supplies,Paper,Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate,0.2,61.463
CA-2017-151218,20/06/17,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,0.2,0.335
CA-2015-111073,26/12/15,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,0.4,-15.476
CA-2017-144883,15/08/17,OFF-LA-10000305,Office Supplies,Labels,Avery 495,0.0,23.184
CA-2017-142174,04/03/17,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,0.2,32.468
CA-2017-108791,27/07/17,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,0.0,4.02
CA-2017-108791,27/07/17,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,0.0,135.98
CA-2016-106656,23/09/16,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,0.0,1.918
CA-2016-106656,23/09/16,OFF-LA-10003148,Office Supplies,Labels,Avery 51,0.0,8.694
CA-2016-113831,30/05/16,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,0.0,386.835
CA-2016-113831,30/05/16,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,0.0,653.301
CA-2016-113831,30/05/16,OFF-LA-10001297,Office Supplies,Labels,Avery 473,0.0,29.808
US-2014-139500,16/11/14,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,0.3,-1.066
US-2014-166310,21/09/14,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,0.6,-7.476
US-2016-168410,21/02/16,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,0.0,28.959
US-2016-168410,21/02/16,OFF-ST-10000036,Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16,0.0,80.02
US-2016-168410,21/02/16,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,0.0,1.999
CA-2017-131254,19/11/17,FUR-CH-10003774,Furniture,Chairs,Global Wood Trimmed Manager's Task Chair, Khaki,0.3,-46.4
CA-2017-131254,19/11/17,OFF-AR-10003876,Office Supplies,Art,Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink,0.2,3.912
CA-2017-131254,19/11/17,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.8,-2287.782
CA-2016-123414,21/08/16,OFF-LA-10004559,Office Supplies,Labels,Avery 49,0.2,3.341
CA-2016-123414,21/08/16,OFF-SU-10002573,Office Supplies,Supplies,Acme 10" Easy Grip Assistive Scissors,0.2,3.506
CA-2017-137876,30/04/17,FUR-FU-10000222,Furniture,Furnishings,Seth Thomas 16" Steel Case Clock,0.0,21.437
CA-2017-137876,30/04/17,OFF-EN-10001219,Office Supplies,Envelopes,#10- 4 1/8" x 9 1/2" Security-Tint Envelopes,0.0,14.974
CA-2016-154060,02/05/16,FUR-CH-10002304,Furniture,Chairs,Global Stack Chair without Arms, Black,0.2,11.691
US-2017-162558,02/10/17,FUR-FU-10002364,Furniture,Furnishings,Eldon Expressions Wood Desk Accessories, Oak,0.2,1.328
US-2017-162558,02/10/17,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,0.2,1.569
US-2017-162558,02/10/17,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,0.2,7.258
US-2017-162558,02/10/17,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,0.7,-21.888
US-2017-162558,02/10/17,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,0.4,-1002.784
US-2017-162558,02/10/17,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',0.7,-26.248
US-2017-162558,02/10/17,FUR-FU-10003691,Furniture,Furnishings,Eldon Image Series Desk Accessories, Ebony,0.2,5.928
CA-2017-134439,18/09/17,OFF-PA-10004082,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book,0.0,7.98
CA-2015-119508,04/12/15,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,0.0,6.253
CA-2015-119508,04/12/15,FUR-FU-10004270,Furniture,Furnishings,Eldon Image Series Desk Accessories, Burgundy,0.0,9.029
CA-2015-152681,17/01/15,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,0.0,2.004
CA-2014-130813,06/01/14,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,0.0,9.331
CA-2015-120320,05/03/15,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,0.2,2.394
CA-2016-111941,25/12/16,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,0.2,11.749
CA-2016-123120,04/09/16,FUR-FU-10004748,Furniture,Furnishings,Howard Miller 16" Diameter Gallery Wall Clock,0.0,24.937
CA-2016-123120,04/09/16,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,0.2,20.452
CA-2016-123120,04/09/16,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,0.0,6.589
CA-2014-103331,26/08/14,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,0.0,4.058
CA-2014-103331,26/08/14,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,0.0,8.497
CA-2014-103331,26/08/14,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,0.0,1.555
CA-2015-169278,21/05/15,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,0.2,8.767
CA-2017-111577,16/10/17,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,0.2,111.569
CA-2015-146486,09/11/15,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,0.0,4.891
CA-2015-146486,09/11/15,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,0.0,5.753
CA-2015-146486,09/11/15,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,0.0,6.011
CA-2015-146486,09/11/15,TEC-AC-10002637,Technology,Accessories,Logitech?VX Revolution Cordless Laser Mouse for Notebooks (Black),0.0,53.997
US-2014-168501,21/11/14,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,0.2,0.551
US-2014-168501,21/11/14,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,0.2,16.748
CA-2015-112053,11/10/15,TEC-AC-10002550,Technology,Accessories,Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack,0.0,2.236
CA-2017-108539,21/03/17,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,0.0,210.494
CA-2017-108539,21/03/17,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1" Binders,0.2,3.95
CA-2017-108539,21/03/17,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,0.2,2.884
CA-2015-149811,04/01/15,OFF-BI-10003676,Office Supplies,Binders,GBC Standard Recycled Report Covers, Clear Plastic Sheets,0.0,15.523
CA-2015-149811,04/01/15,OFF-PA-10004082,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book,0.0,19.95
US-2017-103814,09/12/17,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,0.2,48.551
CA-2016-123932,06/09/16,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,0.2,15.196
CA-2016-123932,06/09/16,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,0.2,37.078
US-2016-101616,03/09/16,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,0.0,41.022
CA-2014-113768,13/05/14,FUR-CH-10002439,Furniture,Chairs,Iceberg Nesting Folding Chair, 19w x 6d x 43h,0.2,20.959
CA-2014-113768,13/05/14,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,0.0,3.84
CA-2016-138037,29/09/16,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.2,9.534
CA-2014-150490,05/08/14,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,0.0,1.636
CA-2014-150490,05/08/14,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,0.0,0.631
CA-2014-150490,05/08/14,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,0.0,12.874
US-2017-126060,14/04/17,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,0.2,-32.219
CA-2017-100951,09/06/17,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,0.2,54.057
CA-2016-122017,29/12/16,FUR-FU-10000672,Furniture,Furnishings,Executive Impressions 10" Spectator Wall Clock,0.0,23.99
CA-2016-122017,29/12/16,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,0.0,22.949
CA-2014-123477,18/01/14,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,0.2,6.486
CA-2016-107790,20/11/16,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,0.2,13.229
CA-2017-158071,10/06/17,TEC-PH-10002923,Technology,Phones,Logitech B530 USB?Headset?-?headset?- Full size, Binaural,0.2,7.768
CA-2017-158071,10/06/17,OFF-LA-10004689,Office Supplies,Labels,Avery 512,0.0,5.433
CA-2017-158071,10/06/17,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,0.0,3.895
CA-2017-147403,10/09/17,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,0.2,28.706
US-2017-136721,08/04/17,FUR-FU-10004665,Furniture,Furnishings,3M Polarizing Task Lamp with Clamp Arm, Light Gray,0.0,71.23
US-2017-136721,08/04/17,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,0.0,79.794
CA-2015-118738,24/10/15,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,0.2,5.443
CA-2015-118738,24/10/15,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,0.3,-69.472
CA-2015-118738,24/10/15,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,0.2,3.629
CA-2017-134152,27/05/17,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,0.0,9.816
CA-2017-134152,27/05/17,OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,0.0,7.86
CA-2014-125542,05/12/14,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,0.2,117.615
CA-2014-125542,05/12/14,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,0.2,-30.229
CA-2016-136021,14/08/16,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,0.0,7.615
CA-2016-136021,14/08/16,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,0.2,35.624
CA-2016-149195,05/09/16,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,0.2,9.072
CA-2016-149195,05/09/16,OFF-FA-10001843,Office Supplies,Fasteners,Staples,0.2,5.335
CA-2016-149195,05/09/16,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,0.2,3.758
CA-2017-161410,26/06/17,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,0.4,41.79
CA-2017-161410,26/06/17,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,0.4,72.789
CA-2017-152786,12/03/17,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,0.0,18.589
CA-2017-164707,18/02/17,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,0.2,10.499
CA-2017-164707,18/02/17,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,0.0,47.098
CA-2017-164707,18/02/17,OFF-LA-10004345,Office Supplies,Labels,Avery 493,0.0,4.812
CA-2017-163874,10/11/17,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,0.2,9.553
US-2014-123183,19/11/14,OFF-LA-10002787,Office Supplies,Labels,Avery 480,0.0,10.8
US-2014-123183,19/11/14,OFF-LA-10001569,Office Supplies,Labels,Avery 499,0.0,4.582
US-2014-123183,19/11/14,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical Ring Binder, Black,0.0,102.278
US-2014-123183,19/11/14,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,0.0,235.952
CA-2014-104829,18/11/14,OFF-PA-10003016,Office Supplies,Paper,Adams "While You Were Out" Message Pads,0.0,9.891
US-2016-147340,24/09/16,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,0.0,23.384
CA-2016-145492,20/11/16,OFF-AP-10003622,Office Supplies,Appliances,Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack,0.0,11.31
CA-2016-163202,27/09/16,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,0.7,-2.035
CA-2016-117681,09/04/16,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,0.15,6.549
CA-2017-132262,21/09/17,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,0.0,15.116
CA-2017-132262,21/09/17,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,0.0,26.393
CA-2017-123043,24/08/17,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,0.2,7.71
CA-2017-123043,24/08/17,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,0.2,1.31
US-2016-143280,22/02/16,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,0.2,55.745
US-2016-143280,22/02/16,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,0.0,15.221
US-2016-143280,22/02/16,OFF-FA-10000992,Office Supplies,Fasteners,Acco Clips to Go Binder Clips, 24 Clips in Two Sizes,0.0,5.005
CA-2017-108854,08/12/17,OFF-PA-10003022,Office Supplies,Paper,Standard Line ?While You Were Out? Hardbound Telephone Message Book,0.0,40.443
CA-2017-108854,08/12/17,OFF-BI-10002854,Office Supplies,Binders,Performers Binder/Pad Holder, Black,0.2,8.409
CA-2017-108854,08/12/17,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,0.2,33.93
CA-2017-108854,08/12/17,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Side File, Wire Frame,0.0,11.118
CA-2017-166856,18/09/17,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,0.2,3.528
CA-2017-166856,18/09/17,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,0.0,8.107
CA-2016-153157,11/09/16,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces?Headset,0.0,62.93
US-2017-125647,23/09/17,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,0.8,-197.575
US-2017-125647,23/09/17,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,0.2,7.258
US-2017-125647,23/09/17,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,0.2,-8.996
CA-2014-132542,06/10/14,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,0.0,7.68
CA-2015-110877,23/10/15,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,0.2,12.701
CA-2015-110877,23/10/15,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,0.2,15.038
US-2016-151827,31/03/16,TEC-PH-10002789,Technology,Phones,LG Exalt,0.4,-60.836
US-2016-151827,31/03/16,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,0.2,1.199
US-2016-163258,29/12/16,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,0.2,3.931
CA-2017-103009,03/11/17,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,0.0,11.88
US-2017-120649,20/01/17,OFF-AR-10001545,Office Supplies,Art,Newell 326,0.0,1.021
CA-2016-153598,03/12/16,TEC-AC-10003870,Technology,Accessories,Logitech?Z-906 Speaker sys - home theater - 5.1-CH,0.0,659.98
CA-2016-153598,03/12/16,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,0.0,51.474
US-2016-108497,14/06/16,FUR-BO-10004218,Furniture,Bookcases,Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order,0.15,35.245
CA-2016-113096,02/09/16,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box, Personal Filing Tote with Lid, Black,0.0,12.098
CA-2014-136861,05/09/14,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,0.2,1.999
CA-2017-117422,21/10/17,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,0.2,16.157
CA-2017-117422,21/10/17,OFF-PA-10002195,Office Supplies,Paper,RSVP Cards & Envelopes, Blank White, 8-1/2" X 11", 24 Cards/25 Envelopes/Set,0.2,1.372
CA-2017-117422,21/10/17,OFF-BI-10002799,Office Supplies,Binders,SlimView Poly Binder, 3/8",0.7,-4.973
CA-2017-129707,25/04/17,OFF-AR-10000246,Office Supplies,Art,Newell 318,0.2,0.667
CA-2015-160171,19/10/15,OFF-AP-10000275,Office Supplies,Appliances,Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black,0.0,459.396
CA-2015-160171,19/10/15,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,0.0,97.2
CA-2014-103317,05/07/14,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,0.2,5.368
CA-2014-103317,05/07/14,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,0.7,-6.867
CA-2014-103317,05/07/14,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,0.2,15.991
CA-2016-167115,04/04/16,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,0.2,183.995
